_ - congress,_ - introducedDate,_ - type,_ - url,_ - amendmentNumber,_ - number,_ - title,_ - latestAction,_ - latestAction - actionDate,_ - latestAction - text,_ - latestAction - actionTime,_ - policyArea - name
99,1985-12-19,SRES,https://api.congress.gov/v3/bill/99/sres/282?format=json,,282,A resolution to direct the Senate Legal Counsel to intervene in Representative Mike Synar v. United States of America.,,1985-12-19,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote.",,Congress
99,1985-12-19,SRES,https://api.congress.gov/v3/bill/99/sres/290?format=json,,290,"A resolution expressing the Senate's admiration for the long and distinguished career of the Senator from Mississippi, the Honorable John C. Stennis.",,1985-12-19,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote.",,Congress
99,1985-12-11,SRES,https://api.congress.gov/v3/bill/99/sres/270?format=json,,270,A resolution to authorize the testimony and production of documents by the Senate Financial Clerk.,,1985-12-11,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote.",,Congress
99,1985-11-13,SRES,https://api.congress.gov/v3/bill/99/sres/257?format=json,,257,"A resolution relating to the Summit Meeting at Geneva, Switzerland, between President Ronald Reagan and General Secretary Mikhail Gorbachev, November 19-20, 1985.",,1985-11-13,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Yea-Nay Vote. 99-0. Record Vote No: 304.",,International Affairs
99,1985-11-07,SRES,https://api.congress.gov/v3/bill/99/sres/256?format=json,,256,A resolution to establish an Ad Hoc Committee of the Senate.,,1985-11-07,Referred to the Committee on Rules.,,Congress
99,1985-11-18,SRES,https://api.congress.gov/v3/bill/99/sres/260?format=json,,260,A resolution to authorize representation by the Senate Legal Counsel and testimony of Senate employees.,,1985-11-18,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote.",,Congress
99,1985-11-14,SRES,https://api.congress.gov/v3/bill/99/sres/259?format=json,,259,A resolution to authorize representation by the Senate Legal Counsel of a Senate employee.,,1985-11-14,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote.",,Congress
99,1985-10-01,SRES,https://api.congress.gov/v3/bill/99/sres/236?format=json,,236,A resolution to authorize testimony of a Senate employee.,,1985-10-01,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote.",,Congress
99,1985-09-11,SRES,https://api.congress.gov/v3/bill/99/sres/220?format=json,,220,"A resolution authorizing the appointment of a special delegation to host a delegation of members of the Standing Committee of the National People's Congress of the People's Republic of China, and for other purposes.",,1985-09-11,"Submitted in the Senate, considered, and agreed to without amendment by Voice Vote.",,Congress
99,1985-06-27,SRES,https://api.congress.gov/v3/bill/99/sres/193?format=json,,193,"A resolution to authorize the testimony of Gregory Allen Gay before a confidential proceeding of the State of Florida Bar, Fifteenth Judicial Grievance Committee A.",,1985-06-27,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote.",,Congress
99,1985-10-28,SRES,https://api.congress.gov/v3/bill/99/sres/246?format=json,,246,"A resolution recognizing baseball's new World Champions, the Kansas City Royals.",,1985-10-28,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote.",,Sports and Recreation
99,1985-11-14,SRES,https://api.congress.gov/v3/bill/99/sres/258?format=json,,258,A resolution applauding former New Hampshire Senator Norris Cotton for his contribution as a public servant and dedicated citizen.,,1985-11-14,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote.",,Congress
99,1985-09-09,SRES,https://api.congress.gov/v3/bill/99/sres/217?format=json,,217,A resolution to honor Alfred Mossman Landon.,,1985-09-09,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote.",,Government Operations and Politics
99,1985-09-20,SRES,https://api.congress.gov/v3/bill/99/sres/225?format=json,,225,A resolution to authorize representation by the Senate Legal Counsel and testimony of a Senate employee.,,1985-09-20,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote.",,Congress
99,1985-10-18,SRES,https://api.congress.gov/v3/bill/99/sres/240?format=json,,240,"A resolution to direct the Senate Legal Counsel to intervene in ""In the Matter of Louis R. Koerner, Jr"".",,1985-10-18,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote.",,Congress
99,1985-09-20,SRES,https://api.congress.gov/v3/bill/99/sres/224?format=json,,224,A resolution to authorize the testimony and production of documents by a past employee of the former subcommittee on Investigations and General Oversight of the Committee on Labor and Human Resources.,,1985-09-20,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote.",,Congress
99,1985-07-16,SRES,https://api.congress.gov/v3/bill/99/sres/200?format=json,,200,"A resolution entitled ""Back in the Saddle Again"".",,1985-07-16,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote.",,Government Operations and Politics
99,1985-05-17,SRES,https://api.congress.gov/v3/bill/99/sres/169?format=json,,169,A resolution recognizing the centennial anniversary of the Holstein-Friesian Association of America.,,1985-05-20,Resolution agreed to in Senate without amendment and with a preamble by Voice Vote.,,Agriculture and Food
99,1985-05-24,SRES,https://api.congress.gov/v3/bill/99/sres/176?format=json,,176,A resolution to commend Larry E. Smith.,,1985-05-24,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote.",,Congress
99,1985-05-23,SRES,https://api.congress.gov/v3/bill/99/sres/175?format=json,,175,"A resolution to direct the Senate Legal Counsel to intervene in ""Gary Parola, et al. v. Caspar Weinberger, et al.""",,1985-05-23,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote.",,Congress
99,1985-06-13,SRES,https://api.congress.gov/v3/bill/99/sres/179?format=json,,179,"A resolution to authorize the printing of a report of the Senate Arms Control Observer Group Delegation to the Opening of the Arms Control Negotiations with the Soviet Union in Geneva, Switzerland, March 9 - 12, 1985.",,1985-06-13,"Submitted in the Senate, considered, and agreed to without amendment by Voice Vote.",,Congress
99,1985-05-16,SRES,https://api.congress.gov/v3/bill/99/sres/167?format=json,,167,A resolution electing Ernest E. Garcia as the Sergeant at Arms and Doorkeeper of the Senate.,,1985-05-16,"Submitted in the Senate, considered, and agreed to without amendment by Voice Vote.",,Congress
99,1985-04-03,SRES,https://api.congress.gov/v3/bill/99/sres/129?format=json,,129,"A resolution relating to printing of the compilation entitled ""Majority and Minority Leaders of the Senate"" as a Senate document.",,1985-04-03,"Submitted in the Senate, considered, and agreed to without amendment by Voice Vote.",,Congress
99,1985-05-20,SRES,https://api.congress.gov/v3/bill/99/sres/171?format=json,,171,A resolution to authorize the representation by the Senate Legal Counsel of a former Senate employee in the case of Donald M. Zahn v. National Right to Work Committee.,,1985-05-20,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote.",,Congress
99,1985-04-15,SRES,https://api.congress.gov/v3/bill/99/sres/133?format=json,,133,"A resolution to direct the Senate Legal Counsel to represent Max Barber in ""The Christian Broadcasting Network, Inc. v. Carol Ann Kadushin, d/b/a Capital Broadcast News,"" Civil Action No. 84-1821.",,1985-04-15,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote.",,Congress
99,1985-04-29,SRES,https://api.congress.gov/v3/bill/99/sres/149?format=json,,149,A resolution to condemn the actions of the Sandinista regime in Nicaragua.,,1985-04-29,"Submitted in the Senate, considered, and agreed to without amendment and an amended preamble by Voice Vote.",,International Affairs
99,1985-05-15,SRES,https://api.congress.gov/v3/bill/99/sres/164?format=json,,164,"A resolution to authorize the representation by the Senate Legal Counsel of former Senate employees in the case of ""United States v. Joseph Matranga, et al."" Criminal Action No,. 84-0569-E.",,1985-05-15,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote.",,Congress
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/782?format=json,782,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/771?format=json,771,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/775?format=json,775,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/779?format=json,779,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/783?format=json,783,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/705?format=json,705,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/709?format=json,709,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/713?format=json,713,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/717?format=json,717,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/721?format=json,721,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/725?format=json,725,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/729?format=json,729,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/733?format=json,733,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/737?format=json,737,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/741?format=json,741,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/745?format=json,745,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/742?format=json,742,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/746?format=json,746,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/677?format=json,677,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/673?format=json,673,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/669?format=json,669,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/720?format=json,720,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/724?format=json,724,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/728?format=json,728,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/732?format=json,732,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/736?format=json,736,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/738?format=json,738,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/734?format=json,734,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/730?format=json,730,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/726?format=json,726,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/722?format=json,722,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/718?format=json,718,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/714?format=json,714,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/710?format=json,710,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/706?format=json,706,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/702?format=json,702,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/740?format=json,740,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/665?format=json,665,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/703?format=json,703,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/707?format=json,707,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/711?format=json,711,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/715?format=json,715,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/719?format=json,719,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/723?format=json,723,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/727?format=json,727,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/731?format=json,731,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/735?format=json,735,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/739?format=json,739,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/704?format=json,704,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/708?format=json,708,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/712?format=json,712,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/716?format=json,716,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/701?format=json,701,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/697?format=json,697,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/693?format=json,693,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/689?format=json,689,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/685?format=json,685,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/681?format=json,681,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/698?format=json,698,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/663?format=json,663,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/667?format=json,667,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/671?format=json,671,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/675?format=json,675,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/679?format=json,679,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/683?format=json,683,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/687?format=json,687,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/691?format=json,691,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/695?format=json,695,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/699?format=json,699,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/664?format=json,664,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/668?format=json,668,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/672?format=json,672,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/676?format=json,676,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/680?format=json,680,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/684?format=json,684,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/688?format=json,688,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/692?format=json,692,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/696?format=json,696,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/700?format=json,700,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/662?format=json,662,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/666?format=json,666,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/670?format=json,670,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/674?format=json,674,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/678?format=json,678,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/682?format=json,682,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/686?format=json,686,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/690?format=json,690,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/694?format=json,694,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/625?format=json,625,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/629?format=json,629,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/633?format=json,633,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/637?format=json,637,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/641?format=json,641,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/645?format=json,645,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/649?format=json,649,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/653?format=json,653,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/657?format=json,657,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/661?format=json,661,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/622?format=json,622,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/623?format=json,623,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/627?format=json,627,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/659?format=json,659,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/655?format=json,655,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/585?format=json,585,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/589?format=json,589,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/593?format=json,593,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/597?format=json,597,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/601?format=json,601,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/605?format=json,605,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/609?format=json,609,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/613?format=json,613,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/617?format=json,617,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/621?format=json,621,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/648?format=json,648,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/639?format=json,639,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/660?format=json,660,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/656?format=json,656,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/652?format=json,652,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/651?format=json,651,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/658?format=json,658,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/654?format=json,654,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/650?format=json,650,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/646?format=json,646,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/642?format=json,642,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/631?format=json,631,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/635?format=json,635,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/624?format=json,624,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/628?format=json,628,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/632?format=json,632,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/636?format=json,636,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/640?format=json,640,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/647?format=json,647,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/643?format=json,643,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/644?format=json,644,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/638?format=json,638,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/634?format=json,634,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/630?format=json,630,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/626?format=json,626,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/615?format=json,615,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/618?format=json,618,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/614?format=json,614,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/610?format=json,610,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/606?format=json,606,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/602?format=json,602,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/598?format=json,598,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/594?format=json,594,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/590?format=json,590,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/586?format=json,586,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/582?format=json,582,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/549?format=json,549,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/553?format=json,553,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/557?format=json,557,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/561?format=json,561,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/565?format=json,565,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/569?format=json,569,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/573?format=json,573,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/577?format=json,577,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/581?format=json,581,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/620?format=json,620,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/616?format=json,616,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/612?format=json,612,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/608?format=json,608,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/604?format=json,604,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/600?format=json,600,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/596?format=json,596,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/592?format=json,592,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/588?format=json,588,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/584?format=json,584,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/579?format=json,579,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/583?format=json,583,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/587?format=json,587,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/591?format=json,591,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/595?format=json,595,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/599?format=json,599,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/603?format=json,603,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/607?format=json,607,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/611?format=json,611,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/619?format=json,619,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/576?format=json,576,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/572?format=json,572,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/568?format=json,568,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/564?format=json,564,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/560?format=json,560,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/556?format=json,556,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/552?format=json,552,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/548?format=json,548,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/550?format=json,550,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/571?format=json,571,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/574?format=json,574,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/575?format=json,575,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/580?format=json,580,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/554?format=json,554,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/558?format=json,558,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/562?format=json,562,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/566?format=json,566,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/570?format=json,570,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/578?format=json,578,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/551?format=json,551,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/555?format=json,555,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/559?format=json,559,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/563?format=json,563,,,,,,,
98,1983-04-15,,https://api.congress.gov/v3/amendment/98/samdt/567?format=json,567,,,,,,,
98,1983-03-21,,https://api.congress.gov/v3/amendment/98/samdt/532?format=json,532,,,,1983-03-22,SP 532 fell when SP 531 ruled out of order. ,,
98,1983-03-16,,https://api.congress.gov/v3/amendment/98/samdt/516?format=json,516,,,,1983-03-23,Amendment SP 516 agreed to in Senate by Voice Vote. ,,
98,1983-01-26,,https://api.congress.gov/v3/amendment/98/samdt/1?format=json,1,,,,1983-01-26,Referred to the Committee on Finance. ,,
98,1984-10-05,S,https://api.congress.gov/v3/bill/98/s/3079?format=json,,3079,"A bill to clarify the meaning of the phrase ""program or activity"" as applied to educational institutions that are extended Federal financial assistance, and for other purposes.",,1984-10-23,"Committee on Labor and Human Resources requested executive comment from Education Department, Justice Department, GAO, OMB.",,Education
